log_id,sensor_id,timestamp,value,data_quality
4962,90,44:38.1,52.0433,Good
4963,861,19:13.4,95.9101,Missing
4964,717,06:41.5,3.8982,Suspect
4965,732,22:48.5,40.3478,Suspect
4966,914,58:49.3,11.3264,Suspect
4967,471,48:52.3,87.7787,Good
4968,84,11:43.1,85.8827,Good
4969,578,27:17.0,50.3253,Suspect
4970,664,17:09.6,34.7332,Good
4971,508,55:08.0,86.8967,Missing
4972,572,23:33.3,61.298,Suspect
4973,402,50:12.4,56.0791,Missing
4974,24,59:36.4,42.7457,Missing
4975,818,03:51.5,54.1765,Suspect
4976,588,44:01.4,16.9217,Good
4977,383,07:30.6,0.7669,Suspect
4978,975,18:42.6,60.367,Missing
4979,812,15:35.6,95.4204,Suspect
4980,225,54:14.2,64.3583,Good
4981,981,05:08.4,33.156,Missing
4982,233,40:34.2,95.3021,Suspect
4983,572,29:16.6,31.2716,Missing
4984,302,18:45.4,87.9522,Good
4985,161,26:26.6,74.3842,Good
4986,866,28:32.6,89.0675,Suspect
4987,686,07:29.3,59.468,Good
4988,352,46:47.7,49.3899,Suspect
4989,976,21:34.0,74.8364,Missing
4990,660,19:47.7,47.535,Good
4991,878,28:55.1,16.8806,Suspect
4992,493,29:36.0,58.2049,Missing
4993,419,02:09.9,28.6268,Suspect
4994,123,21:26.1,50.9386,Missing
4995,922,15:56.1,73.9307,Missing
4996,472,33:58.2,49.9747,Missing
4997,689,10:50.8,83.5244,Missing
4998,608,50:27.2,40.187,Suspect
4999,199,14:30.7,66.5881,Suspect
5000,732,11:29.3,6.9548,Missing
